"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2024-01-01 00:01:59+08:00",1.0,220.3,0.0,0.67,44.7,0.18,0.74,1.03,0.22,123.4992,10.8403,"2024-01-01 00:01:59.794367+08:00","Escalante"
"2024-01-01 00:02:02+08:00",3.0,1161.58,1.98,32.9,0.78,5.96,32.17,40.56,28.88,120.9464,15.3072,"2024-01-01 00:02:02.551434+08:00","Gapan"
"2024-01-01 00:02:04+08:00",2.0,514.03,0.03,7.71,10.37,0.81,13.73,16.4,2.98,125.1717,6.1128,"2024-01-01 00:02:05.065035+08:00","General Santos"
"2024-01-01 00:02:06+08:00",1.0,473.98,0.0,19.36,31.11,16.21,9.06,14.65,4.24,120.8817,14.3869,"2024-01-01 00:02:07.111972+08:00","General Trias"
"2024-01-01 00:02:08+08:00",1.0,208.62,0.0,0.71,33.62,0.14,0.71,0.91,0.5,125.1167,8.8333,"2024-01-01 00:02:09.076744+08:00","Gingoog City"
"2024-01-01 00:02:11+08:00",1.0,353.81,0.0,7.2,32.19,1.64,5.69,7.38,6.08,122.8706,10.0989,"2024-01-01 00:02:11.395026+08:00","Himamaylan"
"2024-01-01 00:02:13+08:00",2.0,700.95,0.16,12.0,9.03,1.28,22.31,24.78,13.68,121.8892,17.1485,"2024-01-01 00:02:13.402253+08:00","Ilagan"
"2024-01-01 00:02:15+08:00",1.0,240.33,0.0,3.94,35.05,2.65,2.36,3.0,0.84,124.4,8.25,"2024-01-01 00:02:15.544106+08:00","Iligan City"
"2024-01-01 00:02:17+08:00",1.0,277.04,0.0,2.25,41.13,1.03,4.57,5.04,1.19,122.55,10.75,"2024-01-01 00:02:17.742541+08:00","Iloilo City"
"2024-01-01 00:02:19+08:00",3.0,1375.2,2.07,52.78,2.08,20.74,38.83,57.93,10.26,120.9367,14.4297,"2024-01-01 00:02:19.851474+08:00","Imus"
"2024-01-01 00:02:21+08:00",1.0,310.42,0.0,3.13,28.25,8.7,9.11,9.86,1.87,123.4167,13.4167,"2024-01-01 00:02:21.594139+08:00","Iriga City"
"2024-01-01 00:02:22+08:00",1.0,300.41,0.0,4.54,39.34,1.45,3.66,5.03,2.95,122.9888,10.2048,"2024-01-01 00:02:23.101474+08:00","Isabela"
"2024-01-01 00:02:24+08:00",2.0,453.95,0.01,10.88,21.82,2.06,10.69,13.09,12.92,122.8122,9.9889,"2024-01-01 00:02:25.102665+08:00","Kabankalan"
"2024-01-01 00:02:26+08:00",2.0,494.0,0.04,11.48,9.84,2.3,12.05,15.88,19.51,125.0894,7.0083,"2024-01-01 00:02:26.677129+08:00","Kidapawan"
"2024-01-01 00:02:29+08:00",2.0,580.79,0.04,14.4,8.58,2.35,15.38,19.32,19.0,124.8469,6.5031,"2024-01-01 00:02:29.500480+08:00","Koronadal"
"2024-01-01 00:02:31+08:00",1.0,243.66,0.0,1.71,44.7,1.09,2.29,3.28,0.82,122.9208,10.4233,"2024-01-01 00:02:32.044719+08:00","La Carlota"
"2024-01-01 00:02:33+08:00",1.0,233.65,0.0,2.36,23.6,0.41,2.87,3.31,1.52,125.7022,6.0872,"2024-01-01 00:02:33.761887+08:00","Lamitan"
"2024-01-01 00:02:35+08:00",1.0,216.96,0.0,0.66,58.65,0.2,1.19,1.57,0.42,120.5936,18.1989,"2024-01-01 00:02:36.237877+08:00","Laoag"
"2024-01-01 00:02:38+08:00",1.0,337.12,0.0,6.77,22.71,2.41,7.39,9.34,3.64,123.9494,10.3103,"2024-01-01 00:02:38.673402+08:00","Lapu-Lapu City"
"2024-01-01 00:02:40+08:00",3.0,1375.2,2.07,52.78,2.08,20.74,38.83,57.93,10.26,120.9828,14.4506,"2024-01-01 00:02:40.965180+08:00","Las Piñas"
